Date,Open,High,Low,Close,Volume
02/08/2016,103.81,103.8216,101.83,103.39,3006456
02/09/2016,102.28,104.67,102.161,103.69,1981089
02/10/2016,104.36,105.77,103.9501,104.04,1851171
02/11/2016,102.47,103.8182,102.02,103.14,2104473
02/12/2016,104.21,104.81,103.54,104.77,1110240
02/16/2016,106.02,106.7152,105.4606,106.69,877924
02/17/2016,107.47,108.82,107.31,108.64,1212751
02/18/2016,108.79,108.8699,107.73,107.87,948223
02/19/2016,107.46,108.28,107.15,108.17,813183
02/22/2016,109.13,109.73,109.0245,109.57,734774
02/23/2016,109.27,109.5,108.3,108.38,843982
02/24/2016,107.46,109.07,106.63,108.95,887186
02/25/2016,109.3,110.29,108.68,110.27,1095320
02/26/2016,110.83,110.85,109.8,109.97,800060
02/29/2016,109.95,110.62,109.0,109.0,903602
03/01/2016,109.89,111.87,109.56,111.83,1052640
03/02/2016,111.64,111.97,111.19,111.95,1049694
03/03/2016,111.62,112.05,111.2016,112.02,861423
03/04/2016,112.27,112.78,111.61,112.28,905063
03/07/2016,111.68,112.2,111.11,111.8,1198064
03/08/2016,111.1,111.87,110.851,110.97,909865
03/09/2016,111.5,111.6,110.9,111.6,699459
03/10/2016,111.95,112.58,110.41,111.56,902145
03/11/2016,112.59,113.44,112.4184,113.41,706467
03/14/2016,113.09,113.7401,113.06,113.47,902238
03/15/2016,112.98,113.48,112.84,113.45,555814
03/16/2016,113.01,114.41,113.01,114.17,797901
03/17/2016,113.94,114.84,113.69,114.57,713928
03/18/2016,114.83,115.0368,114.4,114.71,671022
03/21/2016,114.64,115.16,114.51,115.05,671890
03/22/2016,114.51,115.5133,114.51,115.19,778990
03/23/2016,114.58,114.7,114.04,114.21,628453
03/24/2016,113.7,114.23,113.6,114.23,716193
03/28/2016,114.47,114.62,114.09,114.23,554934
03/29/2016,114.08,115.725,114.03,115.68,747388
03/30/2016,116.34,116.64,115.98,116.21,718740
03/31/2016,116.14,116.42,115.82,115.89,812128
04/01/2016,115.34,117.12,115.202,117.07,1265406
04/04/2016,117.06,117.0868,116.5162,116.72,631782
04/05/2016,115.7,116.16,115.45,115.64,833693
04/06/2016,115.71,117.09,115.64,117.05,1300666
04/07/2016,116.44,116.57,115.19,115.69,665480
04/08/2016,116.35,116.571,115.41,115.76,564149
04/11/2016,116.17,116.53,115.23,115.27,799523
04/12/2016,115.36,116.34,114.952,116.16,1276218
04/13/2016,116.84,117.23,116.5801,117.17,550341
04/14/2016,117.22,117.51,116.95,117.15,521138
04/15/2016,117.18,117.22,116.83,117.15,670502
04/18/2016,116.85,117.88,116.84,117.85,469784
04/19/2016,118.04,118.13,117.0978,117.6,706770
04/20/2016,117.72,118.06,117.2422,117.58,673682
04/21/2016,117.69,117.8158,116.96,117.18,746255
04/22/2016,116.47,116.75,115.65,116.4,804350
04/25/2016,116.1,116.46,115.83,116.46,583696
04/26/2016,116.66,116.88,115.98,116.33,424756
04/27/2016,115.77,116.252,115.25,116.0,623707
04/28/2016,115.71,116.5,114.69,114.92,1027321
04/29/2016,114.71,114.89,113.71,114.52,728075
05/02/2016,114.82,115.64,114.59,115.51,822067
05/03/2016,114.8,115.2,114.29,114.72,1527395
05/04/2016,114.02,114.53,113.925,114.2,795829
05/05/2016,114.36,114.69,114.04,114.25,893447
05/06/2016,113.9,114.77,113.69,114.75,637499
05/09/2016,114.77,115.5311,114.75,115.18,534623
05/10/2016,115.61,116.67,115.61,116.6,776211
05/11/2016,116.32,116.56,115.38,115.39,489848
05/12/2016,115.85,115.85,114.64,115.39,587751
05/13/2016,115.12,115.62,114.42,114.63,852234
05/16/2016,114.74,116.13,114.69,115.84,601986
05/17/2016,115.66,115.91,114.17,114.53,770070
05/18/2016,114.25,115.28,113.77,114.52,862337
05/19/2016,114.09,114.16,113.2001,113.99,646116
05/20/2016,114.44,115.13,114.2801,114.72,810725
05/23/2016,114.81,114.99,114.47,114.53,303766
05/24/2016,115.05,116.52,115.05,116.28,485442
05/25/2016,116.69,117.15,116.57,116.88,455434
05/26/2016,116.93,117.24,116.7654,117.08,392604
05/27/2016,117.13,117.5915,117.11,117.56,351016
05/31/2016,117.77,117.77,116.99,117.44,477238
06/01/2016,117.04,117.68,116.94,117.54,458001
06/02/2016,117.34,117.95,116.94,117.95,311328
06/03/2016,117.74,117.84,116.9,117.59,554168
06/06/2016,117.69,118.21,117.54,117.96,395307
06/07/2016,118.05,118.4,117.95,117.98,447176
06/08/2016,118.06,118.51,117.946,118.41,402910
06/09/2016,117.93,118.424,117.87,118.35,508005
06/10/2016,117.48,117.68,116.934,117.27,419470
06/13/2016,116.7,117.3,116.2301,116.31,560997
06/14/2016,116.01,116.4412,115.56,116.27,701140
06/15/2016,116.53,116.87,115.98,116.1,753844
06/16/2016,115.56,116.52,114.9601,116.42,748388
06/17/2016,116.35,116.35,115.18,115.56,891865
06/20/2016,116.66,117.27,116.22,116.33,661622
06/21/2016,116.12,116.31,115.82,116.09,1490786
06/22/2016,116.16,116.69,115.77,115.86,908993
06/23/2016,116.71,117.2,116.33,117.17,886043
06/24/2016,113.3,115.17,112.98,113.21,3004329
06/27/2016,112.5,112.5,110.84,111.31,1956490
06/28/2016,112.74,113.43,112.32,113.43,822628
06/29/2016,114.28,115.385,114.19,115.2,682582
06/30/2016,115.47,116.59,115.16,116.58,784086
07/01/2016,116.62,117.38,116.512,116.92,1573586
07/05/2016,116.41,116.7343,116.09,116.59,1118784
07/06/2016,116.25,117.295,115.95,117.25,867951
07/07/2016,117.37,117.64,116.8,117.24,522280
07/08/2016,118.12,119.11,117.83,119.0,612914
07/11/2016,119.3,119.8,119.1901,119.37,527956
07/12/2016,119.95,120.18,119.6999,120.0,1315549
07/13/2016,120.03,120.32,119.7622,119.88,510927
07/14/2016,120.69,120.76,120.23,120.51,466868
07/15/2016,120.8,121.289,120.13,120.35,477448
07/18/2016,120.43,120.89,120.391,120.81,452700
07/19/2016,120.43,120.65,120.35,120.61,381461
07/20/2016,121.1,121.64,120.99,121.48,615533
07/21/2016,121.41,121.5,120.63,120.94,529938
07/22/2016,121.0,121.49,120.75,121.4,372407
07/25/2016,121.36,121.37,120.84,121.22,426773
07/26/2016,121.19,121.47,120.65,121.08,555999
07/27/2016,121.65,121.68,120.77,121.34,781808
07/28/2016,121.39,121.88,121.0675,121.73,664632
07/29/2016,121.75,122.276,121.535,121.96,482217
08/01/2016,122.03,122.6,121.84,122.34,474598
08/02/2016,122.19,122.269,120.99,121.51,628122
08/03/2016,121.42,121.67,121.23,121.64,592689
08/04/2016,121.78,122.075,121.45,121.9,410549
08/05/2016,122.23,122.77,122.09,122.68,409532
08/08/2016,122.75,122.82,122.23,122.44,422071
08/09/2016,122.45,122.9301,122.39,122.6,563661
08/10/2016,122.69,122.7,122.23,122.46,456081
08/11/2016,122.78,123.08,122.558,122.95,313531
08/12/2016,122.75,122.8883,122.49,122.79,428343
08/15/2016,123.04,123.33,122.82,123.12,609026
08/16/2016,122.85,122.875,122.3,122.3,363839
08/17/2016,122.31,122.545,121.73,122.47,489913
08/18/2016,122.49,122.67,122.28,122.56,270459
08/19/2016,122.39,122.6099,122.0556,122.55,301932
08/22/2016,122.45,122.78,122.2292,122.58,333535
08/23/2016,122.99,123.2299,122.85,122.85,602847
08/24/2016,122.88,122.88,121.82,122.11,423705
08/25/2016,121.92,122.33,121.73,121.92,531630
08/26/2016,122.09,122.8,121.24,121.84,596372
08/29/2016,122.0,122.43,121.9601,122.23,430794
08/30/2016,122.2,122.28,121.5399,121.86,346382
08/31/2016,121.76,121.76,121.17,121.54,442668
09/01/2016,121.64,121.78,120.97,121.72,666191
09/02/2016,122.23,122.55,121.83,122.23,326345
09/06/2016,122.39,122.7,122.03,122.7,515283
09/07/2016,122.6,122.725,122.2,122.63,334888
09/08/2016,122.31,122.37,121.75,121.96,427141
09/09/2016,121.13,121.13,118.94,118.94,935102
09/12/2016,118.44,120.97,118.37,120.76,1222714
09/13/2016,120.1,120.25,118.9401,119.32,865315
09/14/2016,119.43,120.29,119.26,119.64,610359
09/15/2016,119.65,121.18,119.49,120.99,601717
09/16/2016,120.7,120.82,120.247,120.65,429209
09/19/2016,121.12,121.44,120.33,120.54,379066
09/20/2016,121.05,121.23,120.5788,120.7,389612
09/21/2016,121.22,122.0599,120.49,121.95,538064
09/22/2016,122.55,122.99,122.5,122.82,418201
09/23/2016,122.57,122.62,122.0985,122.14,331199
09/26/2016,121.22,121.28,120.66,120.78,450985
09/27/2016,120.79,121.69,120.6,121.68,384514
09/28/2016,121.83,122.05,121.269,121.97,474617
09/29/2016,121.93,122.09,120.58,120.86,545323
09/30/2016,121.42,122.035,121.07,121.66,413727
10/03/2016,121.44,121.45,120.92,121.33,674301
10/04/2016,121.55,121.64,120.43,120.83,602209
10/05/2016,121.15,121.3264,120.98,121.02,1318497
10/06/2016,120.97,121.38,120.62,121.2,482035
10/07/2016,121.41,121.42,120.23,120.7,451056
10/10/2016,121.24,121.62,121.24,121.29,386047
10/11/2016,121.13,121.1485,119.34,119.78,597587
10/12/2016,119.94,120.33,119.61,120.02,552281
10/13/2016,119.23,119.99,118.6795,119.66,780421
10/14/2016,120.13,120.52,119.68,119.7,544384
10/17/2016,119.7,119.78,119.21,119.28,467202
10/18/2016,120.29,120.5,119.96,120.1,566085
10/19/2016,120.26,120.45,120.0,120.29,470332
10/20/2016,120.18,120.39,119.6597,120.04,520975
10/21/2016,119.92,120.52,119.77,120.46,620020
10/24/2016,121.06,121.35,121.06,121.25,402292
10/25/2016,121.11,121.11,120.52,120.6,625344
10/26/2016,120.05,120.45,119.7054,120.03,478649
10/27/2016,120.48,120.48,119.3794,119.48,433800
10/28/2016,119.36,120.03,118.88,119.2,764255
10/31/2016,119.48,119.5,119.02,119.11,422251
11/01/2016,119.3,119.3,117.3132,118.1,889862
11/02/2016,117.94,118.26,117.12,117.32,1264441
11/03/2016,117.38,117.49,116.4,116.58,473364
11/04/2016,116.36,117.2645,116.1243,116.49,981480
11/07/2016,118.19,119.1,118.07,119.06,509378
11/08/2016,118.92,120.09,118.76,119.75,554349
11/09/2016,118.54,120.55,118.3158,120.25,1463098
11/10/2016,120.87,120.93,118.5499,119.53,1160363
11/11/2016,119.23,119.69,118.85,119.41,700726
11/14/2016,119.71,119.71,118.1874,118.54,609460
11/15/2016,119.08,119.63,118.9,119.51,934471
11/16/2016,119.21,119.9724,119.14,119.96,909750
11/17/2016,120.04,120.69,119.87,120.69,627800
11/18/2016,120.9,120.96,120.19,120.3,761261
11/21/2016,120.69,121.29,120.44,121.24,609438
11/22/2016,121.54,121.61,121.08,121.48,1088454
11/23/2016,121.12,121.34,120.8511,121.33,854771
11/25/2016,121.58,121.77,121.4866,121.77,233183
11/28/2016,121.61,121.77,121.19,121.28,717776
11/29/2016,121.35,121.98,121.21,121.64,763432
11/30/2016,121.87,121.87,120.53,120.55,968182
12/01/2016,120.55,120.55,119.096,119.34,1079089
12/02/2016,119.29,119.88,119.14,119.58,779629
12/05/2016,120.12,120.5599,119.84,120.33,549887
12/06/2016,120.54,120.59,120.17,120.59,640234
12/07/2016,120.43,122.14,120.15,122.04,1288988
12/08/2016,122.11,122.52,121.79,122.27,773615
12/09/2016,122.48,123.158,122.48,123.12,1086080
12/12/2016,122.9,123.09,122.55,122.91,467453
12/13/2016,123.3,124.3064,123.23,123.94,949839
12/14/2016,123.93,124.25,122.97,123.2,882534
12/15/2016,123.43,124.13,123.3,123.54,952411
12/16/2016,123.81,123.95,123.12,123.23,918131
12/19/2016,123.46,124.09,123.31,123.64,707328
12/20/2016,123.93,124.15,123.83,124.09,514711
12/21/2016,123.51,123.6,123.2,123.23,711503
12/22/2016,123.15,123.2,122.63,122.94,500559
12/23/2016,122.93,123.09,122.79,123.09,381626
12/27/2016,123.31,123.86,123.16,123.43,478511
12/28/2016,123.65,123.6883,122.42,122.48,556673
12/29/2016,122.52,122.78,122.2403,122.57,2103763
12/30/2016,122.82,122.83,121.43,121.79,549536
01/03/2017,122.5,123.06,122.03,122.63,1281163
01/04/2017,122.84,123.54,122.84,123.42,3417781
01/05/2017,123.28,123.73,123.27,123.64,771179
01/06/2017,123.8,124.6599,123.44,124.4,870124
01/09/2017,124.35,124.52,124.1774,124.31,591357
01/10/2017,124.28,124.6965,124.0,124.16,853431
01/11/2017,124.15,124.48,123.682,124.46,620993
01/12/2017,124.13,124.39,123.3901,124.3,568523
01/13/2017,124.43,124.6955,124.36,124.57,1927057
01/17/2017,124.27,124.51,124.06,124.33,1114657
01/18/2017,124.51,124.64,124.22,124.62,760800
01/19/2017,124.73,124.9,124.11,124.39,895668
01/20/2017,124.92,125.04,124.4395,124.72,694286
01/23/2017,124.6,124.82,124.05,124.64,1593306
01/24/2017,124.72,125.49,124.567,125.29,548536
01/25/2017,125.8,126.27,125.73,126.25,599386
01/26/2017,126.31,126.4,126.07,126.21,501251
01/27/2017,126.38,126.445,126.1,126.32,771604
01/30/2017,125.91,125.91,124.89,125.55,804912
01/31/2017,125.13,125.35,124.76,125.35,898028
02/01/2017,125.88,125.9999,125.18,125.59,789124
02/02/2017,125.38,125.9499,125.25,125.71,551561
02/03/2017,126.05,126.43,125.99,126.39,457067
02/06/2017,126.19,126.318,125.99,126.26,476500
02/07/2017,126.47,126.7331,126.32,126.43,674400
02/08/2017,126.33,126.77,126.16,126.7,544052
02/09/2017,126.85,127.5,126.78,127.3,576427
02/10/2017,127.55,127.91,127.44,127.77,594566
02/13/2017,128.12,128.5396,128.0,128.38,826377
02/14/2017,128.28,128.81,128.03,128.78,516441
02/15/2017,128.77,129.6,128.7001,129.48,516760
02/16/2017,129.54,129.63,128.9702,129.44,885703
02/17/2017,129.15,129.67,129.1,129.67,386612
02/21/2017,130.0,130.4399,129.82,130.31,405863
02/22/2017,130.17,130.39,130.0,130.32,421374
02/23/2017,130.55,130.63,129.75,130.2,464107
02/24/2017,129.76,130.6,129.72,130.6,643472
02/27/2017,130.58,130.85,130.32,130.76,458080
02/28/2017,130.64,130.75,130.23,130.45,539774
03/01/2017,131.33,132.3161,131.26,132.07,975856
03/02/2017,131.97,131.97,131.28,131.37,631497
03/03/2017,131.3,131.56,130.9894,131.54,914792
03/06/2017,131.07,131.46,130.8269,131.28,417457
03/07/2017,131.01,131.43,130.86,131.05,502697
03/08/2017,131.08,131.39,130.84,130.96,793031
03/09/2017,130.92,131.23,130.49,131.05,451783
03/10/2017,131.68,131.7399,131.04,131.52,390527
03/13/2017,131.59,131.78,131.4,131.71,388641
03/14/2017,131.46,131.49,130.99,131.32,500407
03/15/2017,131.57,132.7209,131.47,132.43,712075
03/16/2017,132.64,132.64,131.97,132.26,1270092
03/17/2017,132.53,132.6948,132.22,132.23,338468
03/20/2017,132.31,132.54,131.96,132.2298,1019498
03/21/2017,132.59,132.81,130.67,130.79,966401
03/22/2017,130.81,131.373,130.487,131.23,1319268
03/23/2017,130.99,131.6,130.76,130.96,738619
03/24/2017,130.84,131.078,130.0111,130.5,694254
03/27/2017,129.5,130.595,129.25,130.44,1048099
03/28/2017,130.28,131.5,130.11,131.24,1000286
03/29/2017,131.07,131.6153,130.96,131.51,451452
03/30/2017,131.5,131.8836,131.32,131.67,507370
03/31/2017,131.56,131.9599,131.44,131.52,508594
04/03/2017,131.65,131.85,130.75,131.48,2430172
04/04/2017,131.32,131.56,131.08,131.54,947120
04/05/2017,131.84,132.6099,131.08,131.22,2500580
04/06/2017,131.39,131.7228,131.0801,131.41,526658
04/07/2017,131.42,131.78,131.0852,131.34,427659
04/10/2017,131.48,131.9128,131.12,131.4,524570
04/11/2017,131.22,131.3661,130.32,131.22,811886
04/12/2017,131.08,131.14,130.55,130.71,532756
04/13/2017,130.54,131.02,130.04,130.04,580612
04/17/2017,130.29,131.19,130.29,131.19,501059
04/18/2017,130.79,131.25,130.56,130.92,441122
04/19/2017,131.3,131.56,130.71,130.88,515647
04/20/2017,131.25,132.13,131.07,131.87,1286833
04/21/2017,131.87,131.92,131.38,131.71,1469302
04/24/2017,132.62,133.16,132.62,133.02,1917847
04/25/2017,133.45,134.1,133.38,133.87,638213
04/26/2017,133.96,134.2508,133.73,133.79,644403
04/27/2017,134.0,134.2831,133.84,134.12,526713
04/28/2017,134.45,134.59,133.97,134.11,467614
05/01/2017,134.49,134.908,134.32,134.64,622823
05/02/2017,134.84,134.9732,134.57,134.9,422916
05/03/2017,134.65,134.65,134.08,134.52,1399030
05/04/2017,134.63,134.73,134.13,134.71,2057357
05/05/2017,134.92,135.23,134.6453,135.22,385623
05/08/2017,135.29,135.3648,134.97,135.35,410994
05/09/2017,135.52,135.7099,135.22,135.46,526434
05/10/2017,135.43,135.63,135.2146,135.63,373138
05/11/2017,135.3,135.4841,134.68,135.43,518922
05/12/2017,135.38,135.55,135.25,135.46,293682
05/15/2017,135.68,136.1,135.5728,136.05,293052
05/16/2017,136.25,136.3,135.8,136.15,331860
05/17/2017,135.12,135.3699,133.6498,133.67,657509
05/18/2017,133.6,134.96,133.53,134.47,626902
05/19/2017,134.84,135.6594,134.68,135.26,1153517
05/22/2017,135.62,136.2,135.56,136.13,378039
05/23/2017,136.46,136.46,136.05,136.22,484038
05/24/2017,136.46,136.84,136.2844,136.76,615389
05/25/2017,137.09,137.965,137.01,137.72,541754
05/26/2017,137.75,137.85,137.6,137.8,380152
05/30/2017,137.68,137.92,137.47,137.82,306144
05/31/2017,138.1,138.1464,137.37,137.89,379911
06/01/2017,138.15,138.7,137.908,138.68,765794
06/02/2017,138.98,139.73,138.8296,139.62,436478
06/05/2017,139.62,139.73,139.44,139.57,534708
06/06/2017,139.27,139.62,139.06,139.14,399396
06/07/2017,139.43,139.55,138.88,139.43,380684
06/08/2017,139.52,139.59,138.8369,139.3,546366
06/09/2017,139.46,139.72,136.71,137.91,581570
06/12/2017,137.46,137.5,136.43,137.5,502391
06/13/2017,138.03,138.43,137.6766,138.35,358693
06/14/2017,138.74,138.7994,137.4701,138.19,355809
06/15/2017,137.17,138.0199,136.78,137.95,437764
06/16/2017,138.13,138.16,137.494,138.02,325546
06/19/2017,138.69,139.5,138.65,139.47,370247
06/20/2017,139.23,139.37,138.55,138.56,343267
06/21/2017,138.8,139.0899,138.59,139.0,346559
06/22/2017,139.08,139.4435,138.83,139.02,352299
06/23/2017,139.03,139.56,138.74,139.37,407916
06/26/2017,139.91,140.07,139.03,139.11,727348
06/27/2017,138.36,138.47,137.06,137.09,554421
06/28/2017,137.6,138.47,137.23,138.38,607723
06/29/2017,138.12,138.12,135.75,136.61,697267
06/30/2017,137.29,137.38,136.7195,136.85,537770
07/03/2017,137.42,137.61,136.52,136.56,365424
07/05/2017,136.85,137.34,136.4024,137.16,1096566
07/06/2017,136.65,136.65,135.8,136.0,1399672
07/07/2017,136.34,137.2899,136.34,137.09,612303
07/10/2017,137.17,137.78,136.9599,137.52,510848
07/11/2017,137.47,137.71,136.67,137.52,478958
07/12/2017,138.32,138.96,138.32,138.79,391414
07/13/2017,138.95,139.18,138.7,139.03,1092061
07/14/2017,139.38,140.1,139.283,139.88,867912
07/17/2017,139.96,140.1515,139.85,139.93,377223
07/18/2017,139.76,140.38,139.56,140.37,799745
07/19/2017,140.64,141.16,140.62,141.13,1586910
07/20/2017,141.41,141.41,140.723,141.17,877981
07/21/2017,140.82,141.17,140.67,141.17,480038
07/24/2017,141.15,141.3,140.8,141.22,309773
07/25/2017,141.42,141.42,141.04,141.17,673441
07/26/2017,141.39,141.4707,141.21,141.37,450115
07/27/2017,142.0,142.0,139.89,140.98,882913
07/28/2017,140.46,140.88,140.31,140.8,400666
07/31/2017,141.11,141.1399,140.2901,140.42,1840381
08/01/2017,140.85,140.8804,140.4568,140.64,428404
08/02/2017,141.22,141.22,140.1392,140.85,908267
08/03/2017,140.93,140.93,140.395,140.6,596158
08/04/2017,140.95,141.06,140.48,140.82,296915
08/07/2017,140.96,141.29,140.85,141.29,357643
08/08/2017,141.04,141.8,140.67,140.97,926283
08/09/2017,140.35,141.06,140.2,141.01,306844
08/10/2017,140.47,140.53,138.77,138.83,543897
08/11/2017,138.92,139.69,138.87,139.33,424740
08/14/2017,140.36,141.05,140.2531,140.89,397903
08/15/2017,141.07,141.22,140.63,140.89,294713
08/16/2017,141.17,141.65,140.9961,141.25,457942
08/17/2017,140.87,141.125,139.03,139.04,599174
08/18/2017,138.98,139.57,138.45,138.79,479223
08/21/2017,138.75,139.12,138.2,138.99,582100
08/22/2017,139.38,140.73,139.38,140.61,417703
08/23/2017,139.99,140.27,139.818,140.0,550713
08/24/2017,140.3,140.43,139.3,139.73,786152
08/25/2017,140.27,140.59,139.74,139.87,645398
08/28/2017,140.25,140.2912,139.85,140.13,452574
08/29/2017,139.29,140.67,139.14,140.46,427320
08/30/2017,140.55,141.58,140.4,141.41,377518
08/31/2017,141.87,142.62,141.7445,142.43,441780
09/01/2017,142.7,142.86,142.3294,142.47,439019
09/05/2017,142.13,142.3909,140.87,141.64,699861
09/06/2017,142.12,142.28,141.48,142.08,753046
09/07/2017,142.36,142.6099,142.06,142.53,450520
09/08/2017,142.29,142.47,141.93,142.06,554004
09/11/2017,142.81,143.44,142.81,143.37,451524
09/12/2017,143.68,143.78,143.23,143.66,363643
09/13/2017,143.43,143.6,143.3,143.59,305286
09/14/2017,143.28,143.6332,143.07,143.46,361404
09/15/2017,143.47,143.7463,143.26,143.58,319138
09/18/2017,143.84,144.03,143.35,143.67,267235
09/19/2017,143.86,143.9299,143.51,143.72,301315
09/20/2017,143.74,143.8447,142.79,143.63,417539
09/21/2017,143.48,143.5117,142.9001,143.08,359129
09/22/2017,142.82,143.16,142.74,143.04,674143
09/25/2017,142.78,142.81,141.8,142.19,685986
09/26/2017,142.06,142.3051,141.6,141.85,1136113
09/27/2017,142.34,142.86,141.84,142.57,1342038
09/28/2017,142.39,142.8,142.24,142.74,574343
09/29/2017,142.81,143.47,142.693,143.42,510973
10/02/2017,143.62,144.011,143.32,143.81,657458
10/03/2017,143.87,144.1488,143.78,144.1,525771
10/04/2017,144.1,144.41,143.863,144.35,813379
10/05/2017,144.51,145.29,144.51,145.29,343939
10/06/2017,144.97,145.36,144.93,145.35,310979
10/09/2017,145.55,145.6209,145.14,145.27,284069
10/10/2017,145.72,145.83,145.04,145.45,3174672
10/11/2017,145.45,145.89,145.3899,145.88,803762
10/12/2017,145.64,146.1964,145.64,145.91,965897
10/13/2017,146.36,146.4164,146.12,146.21,602905
10/16/2017,146.45,146.5,146.0566,146.42,604706
10/17/2017,146.36,146.69,146.32,146.64,383146
10/18/2017,146.89,146.9372,146.581,146.73,530406
10/19/2017,146.16,146.63,145.76,146.63,476398
10/20/2017,147.1,147.2396,146.86,147.14,658090
10/23/2017,147.45,147.45,146.31,146.4,642674
10/24/2017,146.62,146.68,146.216,146.54,323796
10/25/2017,146.25,146.5253,145.16,145.92,440218
10/26/2017,146.13,146.3,145.8288,145.97,599643
10/27/2017,147.12,148.4,147.11,148.27,468860
10/30/2017,148.06,148.41,147.64,147.98,1552574
10/31/2017,148.2,148.32,147.8757,148.14,654881
11/01/2017,148.75,148.75,147.88,148.17,422331
11/02/2017,148.16,148.31,147.5298,148.23,491036
11/03/2017,148.57,149.15,148.19,149.14,476808
11/06/2017,149.16,149.65,149.16,149.5,422951
11/07/2017,149.62,149.82,149.24,149.67,1474866
11/08/2017,149.64,150.16,149.4798,150.11,412818
11/09/2017,149.26,149.46,148.19,149.36,590644
11/10/2017,148.99,149.44,148.8568,149.37,893609
11/13/2017,149.0,149.6698,148.8,149.52,332354
11/14/2017,149.05,149.3,148.51,149.23,373155
11/15/2017,148.55,148.76,147.97,148.25,842669
11/16/2017,148.85,149.849,148.83,149.63,425297
11/17/2017,149.41,149.4597,148.96,149.03,592184
11/20/2017,149.2,149.4,149.08,149.25,385371
11/21/2017,149.81,150.59,149.67,150.51,347928
11/22/2017,150.56,150.71,150.23,150.38,293715
11/24/2017,150.74,150.95,150.6,150.93,132057
11/27/2017,151.0,151.21,150.786,150.98,265917
11/28/2017,151.29,151.9635,151.03,151.93,444064
11/29/2017,151.93,151.9899,150.28,150.83,572760
11/30/2017,151.43,152.66,151.261,152.21,452459
12/01/2017,151.86,152.367,149.81,151.78,870366
12/04/2017,152.8,152.899,150.74,150.79,1775111
12/05/2017,150.74,151.82,150.44,150.5,1697020
12/06/2017,150.17,151.03,150.1,150.82,681493
12/07/2017,150.85,151.62,150.77,151.46,367619
12/08/2017,152.08,152.3936,151.95,152.22,1560249
12/11/2017,152.33,152.859,152.25,152.83,538879
12/12/2017,152.99,153.3,152.72,152.87,346993
12/13/2017,153.09,153.49,152.988,153.06,409406
12/14/2017,153.3,153.431,152.6,152.64,375820
12/15/2017,153.25,154.2,153.15,153.97,2183562
12/18/2017,154.84,155.1,154.75,154.91,551360
12/19/2017,154.41,154.44,153.6,153.86,477553
12/20/2017,154.41,154.419,153.345,153.64,535980
12/21/2017,154.0,154.1,153.37,153.48,677728
12/22/2017,153.46,153.46,153.01,153.34,399464
12/26/2017,152.94,152.9998,152.57,152.96,547547
12/27/2017,153.08,153.46,153.0,153.19,315709
12/28/2017,153.58,153.6357,153.29,153.47,304849
12/29/2017,153.7,153.75,152.67,152.77,331036
01/02/2018,153.4,154.16,153.12,154.15,1681074
01/03/2018,154.3,155.5573,154.3,155.46,895090
01/04/2018,156.0,156.462,155.93,156.02,1253309
01/05/2018,156.52,157.59,156.48,157.48,1330119
01/08/2018,157.47,157.9855,157.3365,157.87,709843
01/09/2018,158.26,158.61,157.79,158.27,610405
01/10/2018,157.67,157.86,157.05,157.82,918615
01/11/2018,158.21,158.77,157.88,158.76,631942
01/12/2018,158.82,160.05,158.77,159.9,601372
01/16/2018,161.04,161.557,159.09,159.54,765089
01/17/2018,160.27,161.5699,159.81,161.35,888784
01/18/2018,161.31,161.72,160.85,161.32,556640
01/19/2018,161.87,162.0704,161.36,162.05,546838
01/22/2018,161.91,163.29,161.8,163.28,513478
01/23/2018,163.53,164.24,163.41,163.91,1080349
01/24/2018,164.37,164.69,162.71,163.51,735467
01/25/2018,164.29,164.3499,163.15,163.74,960874
01/26/2018,164.43,166.01,164.24,165.98,736942
01/29/2018,165.68,166.02,164.73,164.92,743822
01/30/2018,163.37,164.0204,162.715,163.29,1728289
01/31/2018,164.3,164.59,162.95,163.67,1536959
02/01/2018,163.08,164.43,162.6594,163.22,1452820
02/02/2018,162.25,162.62,159.81,159.95,1818680
02/05/2018,158.54,160.7,153.0,153.38,1690839
02/06/2018,150.55,157.2608,150.17,157.02,2266939
02/07/2018,156.58,158.6222,155.69,155.76,1314026
02/08/2018,156.09,156.28,149.44,149.59,1067199
02/09/2018,151.38,153.33,146.7,152.31,2085923
02/12/2018,153.66,155.63,152.4,154.64,1220116
02/13/2018,153.88,155.46,153.47,155.14,627861
02/14/2018,154.32,157.67,154.03,157.5,934198
02/15/2018,158.65,159.9,157.06,159.9,841195
02/16/2018,159.45,161.174,159.45,159.83,1333082
02/20/2018,159.2,160.78,158.84,159.4,656872
02/21/2018,159.76,161.65,158.78,158.81,1050782
02/22/2018,159.4,160.3999,158.62,159.05,850874
02/23/2018,159.92,161.73,159.62,161.72,499258
02/26/2018,162.44,163.73,162.34,163.66,673366
02/27/2018,163.73,164.1759,161.74,161.74,767881
02/28/2018,162.51,162.98,160.27,160.3,550088
03/01/2018,160.41,161.02,156.641,157.84,1029252
03/02/2018,156.35,159.16,155.821,158.82,599889
03/05/2018,158.01,161.0,157.72,160.6,569372
03/06/2018,161.33,161.3516,160.13,161.04,531087
03/07/2018,159.52,161.6415,159.47,161.45,417953
03/08/2018,161.82,162.48,161.4,162.37,626236
03/09/2018,163.43,165.34,163.21,165.33,493544
03/12/2018,165.59,166.0,165.0749,165.3,632148
